Person_ID,Family_Line_ID,Generation,First_Name,Gender,Ethnicity,Mother_ID,Father_ID,Spouse_ID,Shared_Ancestry_Key,DOB,DOD,Longevity_Avg_Lifespan,Generation_Avg_Lifespan,Cause_of_Death,Eye_Color,Hair_Color,Skin_Tone,Blood_Group,Birthmark,Freckles,Baldness,Beard_Style_Trend,Condition_Diabetes,Condition_Heart_Issue,Condition_Asthma,Condition_Color_Blindness,Left_Handed,Is_Twin,Nature_of_Person,Recipes_Cuisine,Family_Traditions,Native_Location,Migration_Path,Socioeconomic_Status,Education_Level,Other_Disease,Passion,Disability,Email,Password
P0314,F02,1,Person_314,M,Western European,N/A,N/A,N/A,JCGJBI,01-01-1905,01-01-1999,94,84.40932642,Infection,Brown,Black,Light,A,No,Yes,No,Full Beard,No,No,No,No,Yes,No,Spiritual,Festive_F1,Ritual_S1,City_5,,Low,Bachelor's,,,,person314.p0314@kulsetufamily.com,d2af032bc21082471bfaf51cf2a3d505f26c55b57f938396c5fe3bacd6318b8b
P0315,F03,1,Person_315,F,Western European,N/A,N/A,N/A,JHHJGF,01-01-1914,01-01-2002,88,83.27751196,Infection,Green,Black,Light,O,No,No,No,N/A,No,No,No,No,No,No,Extrovert,Sweet_R2,Festival_U2,Village_9,,Medium,High School,,,,person315.p0315@kulsetufamily.com,cc1474ac382a7a252b4125f5ac8d31507a2b50ae63b15cdc9763577713908f75
P0316,F05,1,Person_316,F,Mixed,N/A,N/A,N/A,BJBFCG,01-01-1918,31-12-1992,75,82.87634409,Accident,Green,Black,Dark,AB,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Festive_F2,Festival_U1,Village_3,,High,High School,,,,person316.p0316@kulsetufamily.com,c380e0becafbdf1ad1ebc0e080860a94a93116b5078cebe0d4ede0b44c869bcf
P0317,F03,1,Person_317,F,Western European,N/A,N/A,N/A,HJJJCC,01-01-1916,31-12-2005,90,83.27751196,Infection,Blue,Black,Medium,O,No,No,No,N/A,No,No,No,No,No,No,Spiritual,Sweet_R2,Ritual_S3,City_9,,Low,PhD,,,,person317.p0317@kulsetufamily.com,c76ce731f8223c2ea67e1f3c009ef4d9c3fc9daa462e19dcd652832afd148099
P0318,F03,1,Person_318,M,Mixed,N/A,N/A,N/A,HEIDBB,01-01-1900,01-01-1979,79,83.27751196,Accident,Green,Black,Dark,A,Yes,Yes,No,Full Beard,No,No,No,No,Yes,No,Extrovert,Festive_F3,Ritual_S1,Village_3,,High,High School,,,,person318.p0318@kulsetufamily.com,ec8fc8bcdd025b2af69b8d5fe15aae1e03d84c184cb03a7997b5cf3880d58331
P0319,F04,1,Person_319,F,Western European,N/A,N/A,N/A,GJCHAG,01-01-1911,31-12-1992,82,82.9787234,Accident,Hazel,Red,Light,O,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Sweet_R2,Ritual_S1,Village_3,,Medium,Bachelor's,,,,person319.p0319@kulsetufamily.com,cfdf654c26ebb8919f6e5b26087b7d7d8dbb68ad7c31266657cc6653984af91f
P0320,F01,1,Person_320,M,East Asian,N/A,N/A,N/A,CEBBGH,01-01-1917,01-01-2006,89,84.55913978,Old Age,Hazel,Red,Medium,A,No,No,No,Moustache,No,No,No,No,Yes,No,Calm,Sweet_R3,Festival_U3,City_9,,Medium,High School,,,,person320.p0320@kulsetufamily.com,07778fd608a4e60d2f9aaf7c077e7e4ac7f239f1796689c5efac933b882edfb0
P0321,F05,1,Person_321,F,Mixed,N/A,N/A,N/A,GECFHG,01-01-1907,01-01-1987,80,82.87634409,Old Age,Green,Red,Medium,B,Yes,No,No,N/A,No,No,No,No,No,No,Spiritual,Sweet_R2,Ritual_S1,Village_4,,High,PhD,,,,person321.p0321@kulsetufamily.com,f70b548c06368d7067f5647cd31271a55ab679fffe3e3bc8ea7fb913df724aac
P0322,F02,1,Person_322,M,African,N/A,N/A,N/A,DDAGCD,01-01-1916,01-01-2000,84,84.40932642,Accident,Green,Gray,Medium,B,No,No,No,Full Beard,No,No,No,No,No,No,Introvert,Sweet_R1,Festival_U1,Village_6,,Low,PhD,,,,person322.p0322@kulsetufamily.com,83f7cf2e6bc8430b8da287142e2e248bc32c97d8b26f7ff1683f869bab36434a
P0323,F03,1,Person_323,F,South Asian,N/A,N/A,N/A,AEFAAJ,01-01-1907,31-12-1992,86,83.27751196,Infection,Green,Brown,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Spiritual,Festive_F3,Festival_U2,Village_1,,Medium,PhD,,,,person323.p0323@kulsetufamily.com,a68600fa4812d0069d4afaaac855e1cb9a95136bbe905f0a2c75520301f1b5fc
P0324,F04,1,Person_324,M,Mixed,N/A,N/A,N/A,CDIFIG,01-01-1907,01-01-1975,68,82.9787234,Heart Failure,Hazel,Gray,Dark,A,No,Yes,No,Moustache,No,Yes,No,No,No,No,Extrovert,Festive_F1,Festival_U2,Village_2,,Medium,PhD,,,,person324.p0324@kulsetufamily.com,6dfdf1c6504dc87591b528e51b5578cc1463186928deb5dc6f6fa41c2b0a25e2
P0325,F04,1,Person_325,F,East Asian,N/A,N/A,N/A,CFJADA,01-01-1914,01-01-1996,82,82.9787234,Accident,Green,Gray,Dark,AB,No,No,No,N/A,No,No,No,No,Yes,No,Spiritual,Festive_F3,Ritual_S2,Village_3,,Low,High School,,,,person325.p0325@kulsetufamily.com,b7f5d3be7fa1ae33310a5592d37e69b445f4d8b8cb21b0a1c1ab9b69903174a8
P0326,F03,1,Person_326,F,South Asian,N/A,N/A,N/A,IBIAHI,01-01-1913,01-01-1988,75,83.27751196,Old Age,Brown,Gray,Dark,B,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Festive_F2,Ritual_S1,Village_6,,High,High School,,,,person326.p0326@kulsetufamily.com,508391a0a280c1bb3b9d7f1e0d24053de97ebe3f5c49c5b420fa62e855c96eae
P0327,F04,1,Person_327,M,Mixed,N/A,N/A,N/A,EHHBAA,01-01-1914,01-01-2002,88,82.9787234,Infection,Brown,Red,Light,B,No,No,No,Moustache,No,No,No,No,Yes,No,Introvert,Sweet_R2,Festival_U1,Village_6,,High,Bachelor's,,,,person327.p0327@kulsetufamily.com,568e74f7010cd05ae78d593838ef7d52266b16a01b6e7b2cc3692c1168338179
P0328,F04,1,Person_328,F,African,N/A,N/A,N/A,IIBADB,01-01-1907,31-12-1989,83,82.9787234,Accident,Brown,Blonde,Light,O,No,No,No,N/A,No,No,No,Yes,No,No,Aggressive,Festive_F1,Festival_U2,Village_1,,High,High School,,,,person328.p0328@kulsetufamily.com,d4e57bae12f43fe2e4f01bc86c543c1fbab93eb6909b230146fc4462581acfaf
P0329,F04,1,Person_329,F,Mixed,N/A,N/A,N/A,EHCJIE,01-01-1904,01-01-1980,76,82.9787234,Infection,Blue,Red,Dark,B,No,No,No,N/A,No,No,No,No,No,No,Introvert,Sweet_R1,Festival_U1,Village_8,,High,Bachelor's,,,,person329.p0329@kulsetufamily.com,0c4633a6dfcaad14ddfd1bfc3b960a642cb6eded6766c522e86cd613145bdf8d
P0330,F01,1,Person_330,M,Mixed,N/A,N/A,N/A,BABFHD,01-01-1901,01-01-1985,84,84.55913978,Infection,Blue,Red,Medium,A,No,Yes,No,Moustache,No,No,No,No,Yes,No,Aggressive,Sweet_R2,Ritual_S3,Village_8,,Low,PhD,,,,person330.p0330@kulsetufamily.com,7af4b8159373902d1e5d09b0a0b121b86607650aaa46cebc441a95401b0f5470
P0331,F04,1,Person_331,M,African,N/A,N/A,N/A,EAADBI,01-01-1907,31-12-1969,63,82.9787234,Heart Failure,Hazel,Red,Medium,O,No,No,No,Moustache,No,Yes,No,No,No,No,Spiritual,Festive_F2,Ritual_S1,Village_6,,High,High School,,,,person331.p0331@kulsetufamily.com,5bef423cce5b5e4e80de1f0cbd00186a13460ba6c16e05d03c16e8f7440f4b3c
P0332,F03,1,Person_332,M,Mixed,N/A,N/A,N/A,BFFGJB,01-01-1900,01-01-1982,82,83.27751196,Old Age,Green,Blonde,Light,AB,No,No,No,Full Beard,No,No,No,No,No,No,Calm,Sweet_R1,Ritual_S1,City_7,,High,PhD,,,,person332.p0332@kulsetufamily.com,64195ec888094e77c9341671edfe684a1df4c189aece6f1110099bdb1a067fe2
P0333,F03,1,Person_333,M,African,N/A,N/A,N/A,BHGIIJ,01-01-1917,01-01-1986,69,83.27751196,Infection,Green,Red,Dark,A,Yes,No,No,Full Beard,Yes,No,No,No,Yes,No,Introvert,Sweet_R2,Ritual_S2,Village_8,,Low,PhD,,,,person333.p0333@kulsetufamily.com,00ad34db5ab3b5012999f5cc49789b86c508b556f1c735f39a7a20de66eaea15
P0334,F03,1,Person_334,M,South Asian,N/A,N/A,N/A,GEBAEB,01-01-1908,31-12-1996,89,83.27751196,Old Age,Blue,Brown,Light,A,Yes,Yes,No,Moustache,No,No,No,No,No,No,Aggressive,Festive_F1,Festival_U1,Village_6,,High,High School,,,,person334.p0334@kulsetufamily.com,749ec30d9c25a60f85c9b1b9111adcad3ad27005abd3367a00b1471961f6a25e
P0335,F02,1,Person_335,F,African,N/A,N/A,N/A,JECCDI,01-01-1903,31-12-1977,75,84.40932642,Infection,Blue,Black,Medium,B,No,No,No,N/A,No,No,Yes,No,Yes,No,Artistic,Sweet_R3,Ritual_S1,Village_2,,High,PhD,,,,person335.p0335@kulsetufamily.com,8218412f6456584040323ba0a9ee4be890d2a3459f4821c746c58ee27f8a169d
P0336,F03,1,Person_336,M,South Asian,N/A,N/A,N/A,FCAFIH,01-01-1908,31-12-1990,83,83.27751196,Infection,Green,Brown,Light,AB,No,No,No,Moustache,No,No,No,No,No,No,Introvert,Sweet_R1,Festival_U1,Village_5,,Medium,Bachelor's,,,,person336.p0336@kulsetufamily.com,fe7c546b1650e779a968a497d4f31c066937bff442999a915216324a6781b0be
P0337,F04,1,Person_337,F,Mixed,N/A,N/A,N/A,JBCFJC,01-01-1904,31-12-1994,91,82.9787234,Infection,Blue,Brown,Dark,B,No,No,No,N/A,No,No,No,No,No,No,Artistic,Festive_F2,Festival_U3,City_7,,Low,PhD,,,,person337.p0337@kulsetufamily.com,75125d8b1549faccabf488b3fc3795e92bbd6bf071646b2206b30ef91b4d7615
P0338,F03,1,Person_338,F,East Asian,N/A,N/A,N/A,AACHDI,01-01-1904,01-01-1992,88,83.27751196,Accident,Brown,Black,Light,B,No,No,No,N/A,No,No,No,No,No,No,Calm,Festive_F1,Festival_U3,Village_7,,Low,High School,,,,person338.p0338@kulsetufamily.com,295d681c6ad0d0c29c6214027bf53f4fb69b81114e174cedeebed293320dc4f9
P0339,F04,1,Person_339,M,African,N/A,N/A,N/A,BGFAHC,01-01-1905,01-01-1994,89,82.9787234,Infection,Blue,Black,Medium,AB,No,Yes,No,Moustache,No,No,No,No,Yes,No,Aggressive,Festive_F2,Ritual_S2,City_2,,Medium,Bachelor's,,,,person339.p0339@kulsetufamily.com,7d75b33624c70a81fc479f652589dcefdb20c2b984405158707d665d291fb589
P0340,F05,1,Person_340,M,Western European,N/A,N/A,N/A,CDJFAB,01-01-1905,01-01-1986,81,82.87634409,Old Age,Green,Brown,Medium,B,No,No,No,Full Beard,No,No,No,No,No,No,Introvert,Festive_F2,Festival_U3,Village_7,,Medium,Bachelor's,,,,person340.p0340@kulsetufamily.com,59630c30a12c077802eb531243ba30c6c353bf9524d79262366e59ca9901d4a3
P0341,F01,1,Person_341,F,Western European,N/A,N/A,N/A,FJJIAE,01-01-1907,31-12-1984,78,84.55913978,Old Age,Green,Brown,Medium,O,No,No,No,N/A,No,No,No,No,No,No,Artistic,Sweet_R3,Festival_U1,Village_9,,High,PhD,,,,person341.p0341@kulsetufamily.com,6975c5e4f50a514ae9896a35ea5e049b24ca9117e7308e33969ef485938e43a8
P0342,F02,1,Person_342,M,East Asian,N/A,N/A,N/A,DEIEAC,01-01-1900,01-01-1963,63,84.40932642,Old Age,Hazel,Gray,Dark,O,No,Yes,No,Full Beard,No,Yes,No,No,No,No,Extrovert,Festive_F2,Ritual_S3,Village_9,,High,High School,,,,person342.p0342@kulsetufamily.com,2177d7a528390ea71947ed89760172b151e874633d56a89743f5549a70a88e41
P0343,F05,1,Person_343,M,South Asian,N/A,N/A,N/A,IAHBHH,01-01-1900,01-01-1987,87,82.87634409,Old Age,Green,Black,Dark,AB,No,No,No,Moustache,No,No,No,No,Yes,No,Calm,Sweet_R1,Ritual_S2,Village_8,,Low,PhD,,,,person343.p0343@kulsetufamily.com,a31bf6f41f68332f476aac6b2ddf9479e096cc0e8ee0af56a792ac68a56c09fb
P0344,F02,1,Person_344,M,Mixed,N/A,N/A,N/A,FAGIJA,01-01-1901,01-01-1990,89,84.40932642,Infection,Brown,Red,Medium,A,No,No,No,Full Beard,No,No,No,No,Yes,No,Spiritual,Sweet_R3,Festival_U1,Village_5,,High,Bachelor's,,,,person344.p0344@kulsetufamily.com,c9a714620ed4243fa9199e8c5906c329a266768241e506ca00c31b40a93cc039
P0345,F05,1,Person_345,F,Western European,N/A,N/A,N/A,HAHFGE,01-01-1914,31-12-2008,95,82.87634409,Old Age,Hazel,Black,Light,O,No,No,No,N/A,No,No,Yes,No,No,No,Introvert,Sweet_R3,Festival_U3,City_2,,Low,Bachelor's,,,,person345.p0345@kulsetufamily.com,d59161447c7da766a61eda30ed3562115eee9d02f6ac328c819c28d501dddf1d
P0346,F01,1,Person_346,M,South Asian,N/A,N/A,N/A,BBFADD,01-01-1903,31-12-1997,95,84.55913978,Infection,Brown,Black,Light,AB,No,No,No,Moustache,No,No,No,No,Yes,No,Extrovert,Sweet_R2,Ritual_S2,City_8,,High,Bachelor's,,,,person346.p0346@kulsetufamily.com,c0275ba87d37e84953ea255c0a6870456d791a291c8e79be7318620b8790813f
P0347,F05,1,Person_347,M,African,N/A,N/A,N/A,HCFAFB,01-01-1918,31-12-2012,95,82.87634409,Infection,Green,Blonde,Light,O,No,No,No,Full Beard,No,No,No,No,No,No,Aggressive,Sweet_R2,Festival_U1,City_7,,Medium,High School,,,,person347.p0347@kulsetufamily.com,396ec6ddd276d4b44a9ef264bb98ca2bb8097a1ccb057ee00f3244a55c8d0614
P0348,F03,1,Person_348,F,African,N/A,N/A,N/A,GDEIDI,01-01-1911,31-12-1996,86,83.27751196,Infection,Green,Red,Dark,A,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Festive_F1,Ritual_S2,Village_3,,High,PhD,,,,person348.p0348@kulsetufamily.com,0794c5c1a16a4f7276d826daa4d5af80e74fd3a80bf274ff5cd2206cefa37113
P0349,F01,1,Person_349,M,Western European,N/A,N/A,N/A,FEIEGB,01-01-1913,01-01-2000,87,84.55913978,Old Age,Blue,Black,Light,A,No,No,No,Full Beard,No,No,No,No,No,No,Introvert,Sweet_R2,Ritual_S1,Village_9,,High,Bachelor's,,,,person349.p0349@kulsetufamily.com,7dc26e7bf7a809131a6fcfb780ae72a605a68d233a62e695f723369fd9ae38d8
P0350,F03,1,Person_350,F,Mixed,N/A,N/A,N/A,JDJCJG,01-01-1908,31-12-1992,85,83.27751196,Old Age,Green,Red,Dark,B,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Festive_F1,Festival_U1,Village_9,,High,High School,,,,person350.p0350@kulsetufamily.com,71752868ad4345bf0bc20123c46cbe271ad5b9ec3a9e16569766f6a9f49eadd2
P0351,F01,1,Person_351,M,East Asian,N/A,N/A,N/A,DCIBHF,01-01-1906,01-01-1990,84,84.55913978,Infection,Brown,Black,Medium,B,No,No,No,Full Beard,No,No,No,No,No,No,Artistic,Festive_F2,Ritual_S3,City_1,,Low,PhD,,,,person351.p0351@kulsetufamily.com,ad519dfacd7c378919c76fe993a3abb3c715c2a23f94de58a15784b0f25e95af
P0352,F04,1,Person_352,F,African,N/A,N/A,N/A,HHHEDD,01-01-1907,01-01-1987,80,82.9787234,Old Age,Green,Black,Light,O,No,Yes,No,N/A,No,No,No,No,Yes,No,Introvert,Sweet_R1,Festival_U3,City_8,,High,High School,,,,person352.p0352@kulsetufamily.com,98e52041e6cf4a7beafa913adc0d460ab5dea10d6d76e7f4c8873e8ee8e5ec6e
P0353,F03,1,Person_353,F,Western European,N/A,N/A,N/A,AAIBDA,01-01-1911,01-01-2004,93,83.27751196,Accident,Green,Black,Light,AB,No,Yes,No,N/A,No,No,No,No,No,No,Spiritual,Sweet_R3,Festival_U3,Village_2,,Low,PhD,,,,person353.p0353@kulsetufamily.com,8bfc06117486d9ef7e775e5bf48f95e7553021b3379da5fb8d44a3d590877d15
P0354,F02,1,Person_354,M,South Asian,N/A,N/A,N/A,DECDCI,01-01-1916,31-12-2010,95,84.40932642,Accident,Hazel,Blonde,Light,B,No,No,No,Moustache,No,No,Yes,No,Yes,No,Calm,Festive_F3,Ritual_S1,Village_6,,Low,High School,,,,person354.p0354@kulsetufamily.com,ab1cc585b17b2937c77f29c2eca6da54bf35b9a5a4cb3dcf1e684e9f997d6b6f
P0355,F05,1,Person_355,M,African,N/A,N/A,N/A,EEHAIC,01-01-1914,31-12-2000,87,82.87634409,Old Age,Green,Black,Light,AB,No,No,No,Full Beard,No,No,No,No,Yes,No,Calm,Sweet_R2,Ritual_S1,City_5,,High,Bachelor's,,,,person355.p0355@kulsetufamily.com,17e876e0cf6743b5ea17987a1eae601c0f7e74538c2523b45b8a9bd3e82c709d
P0356,F02,1,Person_356,F,South Asian,N/A,N/A,N/A,AAEHCA,01-01-1918,01-01-1999,81,84.40932642,Infection,Green,Brown,Dark,O,No,Yes,No,N/A,No,No,No,No,Yes,No,Introvert,Sweet_R2,Festival_U1,Village_5,,Medium,High School,,,,person356.p0356@kulsetufamily.com,ad154d9c48d9b52a66ea05f769dc54bb98f376487270d3187ec357ccec500f42
P0357,F04,1,Person_357,M,Western European,N/A,N/A,N/A,HHIHCF,01-01-1901,01-01-1981,80,82.9787234,Old Age,Hazel,Brown,Dark,AB,No,No,No,Moustache,No,No,No,No,No,No,Calm,Festive_F1,Festival_U3,City_5,,High,PhD,,,,person357.p0357@kulsetufamily.com,222dfc516a66ab64791689b98cb114329df19dafa50a749cbe934b980244acc8
P0358,F03,1,Person_358,F,African,N/A,N/A,N/A,ACFHBE,01-01-1903,01-01-1991,88,83.27751196,Old Age,Blue,Brown,Light,O,No,No,No,N/A,No,No,No,No,No,No,Extrovert,Festive_F3,Festival_U3,Village_9,,Low,High School,,,,person358.p0358@kulsetufamily.com,5ff12ca47f4bd2f47c0594510fd47658316eebaae8ecaacd82563e907c3dc6cb
P0359,F03,1,Person_359,M,South Asian,N/A,N/A,N/A,JGEABJ,01-01-1910,31-12-2004,95,83.27751196,Old Age,Hazel,Blonde,Light,A,No,No,No,Moustache,No,No,No,No,Yes,No,Extrovert,Festive_F3,Festival_U2,City_6,,Low,Bachelor's,,,,person359.p0359@kulsetufamily.com,15d63101bd69a6bfc73f19b3e62b5686e2e3ed486d947e48170cf8b8de3704ab
P0360,F02,1,Person_360,F,South Asian,N/A,N/A,N/A,FGEEDE,01-01-1902,01-01-1991,89,84.40932642,Old Age,Brown,Black,Dark,B,No,No,No,N/A,No,No,No,No,No,No,Extrovert,Festive_F3,Festival_U3,Village_9,,Low,High School,,,,person360.p0360@kulsetufamily.com,f8a391abc2883abab5e7e581e04b97a7020215467a051808413077edbe9a7d62
P0361,F05,1,Person_361,F,East Asian,N/A,N/A,N/A,BFAIBE,01-01-1906,01-01-1984,78,82.87634409,Old Age,Hazel,Blonde,Dark,A,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Sweet_R3,Ritual_S1,City_3,,High,PhD,,,,person361.p0361@kulsetufamily.com,e8e6629879698b66ca69ad428b494bb9eb48aef358d8ec66d6f899fa9ffd0a38
P0362,F04,1,Person_362,F,Western European,N/A,N/A,N/A,DHJJCG,01-01-1901,01-01-1996,95,82.9787234,Infection,Brown,Red,Medium,B,No,No,No,N/A,No,No,No,No,No,No,Introvert,Festive_F2,Festival_U1,Village_3,,High,Bachelor's,,,,person362.p0362@kulsetufamily.com,b837b59e81cac504a7e0a57dd6f4ca37fa73ad8f1f2cff1b480de4441c420bc4
P0363,F04,1,Person_363,F,Western European,N/A,N/A,N/A,BABDFA,01-01-1920,31-12-2009,90,82.9787234,Infection,Hazel,Blonde,Medium,AB,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Festive_F3,Festival_U1,Village_9,,Medium,High School,,,,person363.p0363@kulsetufamily.com,6efdeab7b3a62cd7c0008f4b9e96d89849d3fd204de05d0ae7a6b7fb351b72ee
P0364,F03,1,Person_364,M,South Asian,N/A,N/A,N/A,EHEICC,01-01-1916,31-12-2009,94,83.27751196,Infection,Green,Blonde,Medium,B,No,No,No,Moustache,No,No,No,Yes,No,No,Introvert,Festive_F2,Ritual_S1,Village_7,,Medium,PhD,,,,person364.p0364@kulsetufamily.com,617449b888a9549c08e57147ade708b9eb36715b3102fac0c58768eb7dc8d2cf
P0365,F01,1,Person_365,M,South Asian,N/A,N/A,N/A,GEDGHB,01-01-1917,01-01-2004,87,84.55913978,Old Age,Brown,Black,Medium,O,No,No,No,Moustache,No,No,No,No,Yes,No,Spiritual,Sweet_R3,Ritual_S3,Village_1,,High,High School,,,,person365.p0365@kulsetufamily.com,429a96ad1217031a7960a0bb32d170fb482c2eee6d0b2b3db3478a70d34a5746
P0366,F02,1,Person_366,M,Western European,N/A,N/A,N/A,BJFDIH,01-01-1911,31-12-2000,90,84.40932642,Infection,Green,Brown,Dark,O,No,Yes,No,Moustache,No,No,Yes,No,Yes,No,Introvert,Sweet_R3,Festival_U1,City_6,,High,High School,,,,person366.p0366@kulsetufamily.com,996c004ee18bba292c965a869e3f9d7a5290e081d16afc4d3d33dc667ed0e279
P0367,F03,1,Person_367,M,East Asian,N/A,N/A,N/A,CGGHCF,01-01-1915,01-01-2000,85,83.27751196,Accident,Green,Red,Dark,AB,No,Yes,No,Moustache,Yes,No,No,No,No,No,Calm,Sweet_R1,Ritual_S1,City_9,,Medium,High School,,,,person367.p0367@kulsetufamily.com,8fc788f7cfd566734b51b402f20e7ca1e10cb0cc62458765d338eca454b37892
P0368,F01,1,Person_368,F,Mixed,N/A,N/A,N/A,EGACGI,01-01-1914,01-01-2002,88,84.55913978,Old Age,Blue,Blonde,Medium,B,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Festive_F3,Festival_U2,City_9,,Medium,High School,,,,person368.p0368@kulsetufamily.com,697780bdd063fc18704d7724bc5047d7437b5f0833ead3aee997459faaa5fb46
P0369,F03,1,Person_369,M,Western European,N/A,N/A,N/A,GHEHFC,01-01-1916,01-01-2004,88,83.27751196,Old Age,Green,Blonde,Medium,O,Yes,No,No,Moustache,No,No,No,No,No,No,Spiritual,Sweet_R3,Festival_U3,Village_3,,Low,Bachelor's,,,,person369.p0369@kulsetufamily.com,6d4d532ab2b0d1e701891eb523c2c60a55f694c29157614b5ddb6b3654e75115
P0370,F02,1,Person_370,F,East Asian,N/A,N/A,N/A,IAIBBG,01-01-1911,31-12-2001,91,84.40932642,Infection,Green,Gray,Dark,A,No,No,No,N/A,No,No,No,No,No,No,Calm,Sweet_R1,Ritual_S1,Village_7,,Medium,Bachelor's,,,,person370.p0370@kulsetufamily.com,7fca85625b754531042ccb3dd68dd6675d5bae35dd9739605efd928f9100c7fb
P0371,F03,1,Person_371,F,Western European,N/A,N/A,N/A,EJIHHC,01-01-1915,31-12-1976,62,83.27751196,Heart Failure,Blue,Brown,Light,A,No,No,No,N/A,No,Yes,No,No,Yes,No,Spiritual,Festive_F3,Festival_U3,Village_7,,Low,High School,,,,person371.p0371@kulsetufamily.com,07fb3aee70feab6b8e87d09d4cb4e5981cb9f00a1f2495f22c86d8739664c901
P0372,F05,1,Person_372,M,African,N/A,N/A,N/A,BHGFDB,01-01-1917,01-01-2002,85,82.87634409,Accident,Blue,Red,Dark,A,No,No,No,Moustache,No,No,No,No,No,No,Artistic,Festive_F3,Ritual_S1,City_2,,Low,High School,,,,person372.p0372@kulsetufamily.com,6f482b63022593db8f32f23d12c43a048b92fcea9d143a4d81685f9df25d9f64
P0373,F02,1,Person_373,M,East Asian,N/A,N/A,N/A,HCECBA,01-01-1902,01-01-1987,85,84.40932642,Accident,Hazel,Blonde,Light,AB,No,Yes,No,Moustache,No,No,No,No,No,No,Extrovert,Festive_F1,Ritual_S2,Village_3,,High,High School,,,,person373.p0373@kulsetufamily.com,7cb3a4da48bf7176a751e9fc6dab4da8d40ee4298bf18737106de2ad67758439
P0374,F05,1,Person_374,F,Western European,N/A,N/A,N/A,EEJDBI,01-01-1900,01-01-1986,86,82.87634409,Old Age,Hazel,Gray,Medium,B,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Festive_F1,Ritual_S3,Village_2,,Medium,High School,,,,person374.p0374@kulsetufamily.com,616c8601584c0da889bf833dc60abdddab122a5835da5b9c2ba0326698fca215
P0375,F01,1,Person_375,F,Mixed,N/A,N/A,N/A,IAIJFD,01-01-1919,31-12-2005,87,84.55913978,Infection,Hazel,Red,Medium,B,No,Yes,No,N/A,No,No,No,No,Yes,No,Artistic,Sweet_R1,Festival_U1,Village_7,,Medium,Bachelor's,,,,person375.p0375@kulsetufamily.com,5dbcea8947b9b8f40cdbde8f5d236e849df5e5a191854e2c6945f5b5eeb668ce
P0376,F02,1,Person_376,F,East Asian,N/A,N/A,N/A,JIDFGI,01-01-1908,31-12-1992,85,84.40932642,Accident,Blue,Blonde,Dark,B,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Festive_F3,Ritual_S2,Village_6,,Medium,Bachelor's,,,,person376.p0376@kulsetufamily.com,5f1b3a174ea96132d14ba8d6e2242824194d14a77e700493951c710dcd20181a
P0377,F03,1,Person_377,M,African,N/A,N/A,N/A,CIHDGH,01-01-1919,01-01-1991,72,83.27751196,Organ Failure,Green,Black,Light,AB,No,No,No,Moustache,Yes,No,No,No,Yes,No,Introvert,Sweet_R3,Festival_U1,City_1,,Low,Bachelor's,,,,person377.p0377@kulsetufamily.com,137965633de22e3de99e2cb0cde9047d791b47fd63e9a190c056c2894af1a624
P0378,F05,1,Person_378,F,African,N/A,N/A,N/A,HEHAFB,01-01-1904,31-12-1984,81,82.87634409,Infection,Hazel,Blonde,Dark,A,No,Yes,No,N/A,No,No,No,No,Yes,No,Artistic,Sweet_R1,Ritual_S3,Village_6,,Medium,PhD,,,,person378.p0378@kulsetufamily.com,bdd6648daa59fe10c6cc91ce594bfeadf6bff8a25153c74bc541146e5423c581
P0379,F05,1,Person_379,M,East Asian,N/A,N/A,N/A,EDDFII,01-01-1902,01-01-1983,81,82.87634409,Accident,Blue,Red,Medium,AB,Yes,Yes,No,Full Beard,No,No,No,No,Yes,No,Artistic,Sweet_R2,Festival_U2,City_1,,Low,High School,,,,person379.p0379@kulsetufamily.com,8680a1fe630203337458f5e95ec4d2edf6ef7a4ab4d66f7a72709906c82d30d3
P0380,F05,1,Person_380,F,South Asian,N/A,N/A,N/A,FIBAJJ,01-01-1918,01-01-1995,77,82.87634409,Old Age,Blue,Brown,Dark,A,No,Yes,No,N/A,No,No,No,No,No,No,Artistic,Sweet_R3,Festival_U2,Village_5,,Low,PhD,,,,person380.p0380@kulsetufamily.com,93f9a81e0e285e6bae3bf11bce214c57643f4dd03faeabb70620b2a699b2fe1a
P0381,F02,1,Person_381,M,Western European,N/A,N/A,N/A,CJCBJD,01-01-1912,31-12-1976,65,84.40932642,Old Age,Green,Gray,Dark,A,No,No,No,Moustache,No,Yes,No,No,No,No,Aggressive,Festive_F3,Ritual_S3,City_9,,High,High School,,,,person381.p0381@kulsetufamily.com,d1ddd08e9d309faf4a5cf8433177989ec797743773c4c26b53d5e8d3fe54ca78
